i,t,m,j,Expenditure
310043120017,2010-11,Southern,Cooking Oil,30
310043120017,2010-11,Southern,Dried Fish,300
310043120017,2010-11,Southern,Maize Ufa Refined (Fine Fl,520
310043120017,2010-11,Southern,Nkwani,50
310043120017,2010-11,Southern,Other Cultivated Green Lea,30
310043120017,2010-11,Southern,Salt,20
310043120017,2010-11,Southern,Tomato,50
310043120023,2010-11,Southern,Banana,50
310043120023,2010-11,Southern,"Bean, Brown",250
310043120023,2010-11,Southern,Beef,350
310043120023,2010-11,Southern,Bread,120
310043120023,2010-11,Southern,Cassava Tubers,90
310043120023,2010-11,Southern,Cooking Oil,85
310043120023,2010-11,Southern,Dried Fish,200
310043120023,2010-11,Southern,Eggs,90
310043120023,2010-11,Southern,Groundnut,100
310043120023,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,750
310043120023,2010-11,Southern,Nkwani,40
310043120023,2010-11,Southern,Okra/Therere,20
310043120023,2010-11,Southern,Onion,60
310043120023,2010-11,Southern,Orange Sweet Potato,50
310043120023,2010-11,Southern,Pigeon Pea (Nandolo),100
310043120023,2010-11,Southern,Salt,25
310043120023,2010-11,Southern,"Soft Drinks (Coca Cola, Fa",180
310043120023,2010-11,Southern,Sugar,150
310043120023,2010-11,Southern,Tea,45
310043120023,2010-11,Southern,Tomato,70
310043120023,2010-11,Southern,White Sweet Potato,60
310043120023,2010-11,Southern,"Yeast, Baking Powder, Bica",5
310043120029,2010-11,Southern,"Bean, White",300
310043120029,2010-11,Southern,Dried Fish,100
310043120029,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,200
310043120029,2010-11,Southern,Maize Ufa Refined (Fine Fl,200
310043120029,2010-11,Southern,Salt,50
310043120040,2010-11,Southern,Groundnut Flour,50
310043120040,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,350
310043120040,2010-11,Southern,Salt,20
310043120040,2010-11,Southern,Tanaposi Rape,50
310043120040,2010-11,Southern,Tomato,40
310043120040,2010-11,Southern,White Sweet Potato,100
310043120046,2010-11,Southern,Banana,60
310043120046,2010-11,Southern,Cabbage,30
310043120046,2010-11,Southern,Cooking Oil,100
310043120046,2010-11,Southern,Dried Fish,120
310043120046,2010-11,Southern,Goat,250
310043120046,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,750
310043120046,2010-11,Southern,Nkwani,70
310043120046,2010-11,Southern,Onion,30
310043120046,2010-11,Southern,Salt,20
310043120046,2010-11,Southern,Tomato,50
310043120052,2010-11,Southern,Banana,40
310043120052,2010-11,Southern,Cabbage,50
310043120052,2010-11,Southern,Cooking Oil,20
310043120052,2010-11,Southern,Dried Fish,60
310043120052,2010-11,Southern,Fresh Fish (Large Variety),150
310043120052,2010-11,Southern,Goat,250
310043120052,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,500
310043120052,2010-11,Southern,Nkwani,90
310043120052,2010-11,Southern,Onion,20
310043120052,2010-11,Southern,Salt,20
310043120052,2010-11,Southern,Sugar,155
310043120052,2010-11,Southern,Tanaposi Rape,50
310043120052,2010-11,Southern,Tomato,50
310043120057,2010-11,Southern,Goat,100
310043120057,2010-11,Southern,Nkwani,10
310043120057,2010-11,Southern,Salt,20
310043120057,2010-11,Southern,Tanaposi Rape,10
310043120069,2010-11,Southern,Cooking Oil,20
310043120069,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,700
310043120069,2010-11,Southern,Okra/Therere,20
310043120069,2010-11,Southern,Salt,20
310043120069,2010-11,Southern,"Yeast, Baking Powder, Bica",10
310043120075,2010-11,Southern,Dried Fish,100
310043120075,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,500
310043120075,2010-11,Southern,Nkwani,15
310043120075,2010-11,Southern,Pigeon Pea (Nandolo),30
310043120075,2010-11,Southern,Salt,20
310043120075,2010-11,Southern,Tanaposi Rape,20
310043120075,2010-11,Southern,Tomato,40
310043120081,2010-11,Southern,Banana,80
310043120081,2010-11,Southern,"Bean, White",150
310043120081,2010-11,Southern,Cooking Oil,60
310043120081,2010-11,Southern,Dried Fish,250
310043120081,2010-11,Southern,Goat,400
310043120081,2010-11,Southern,Maize Ufa Refined (Fine Fl,500
310043120081,2010-11,Southern,Meat (Vendor),30
310043120081,2010-11,Southern,Orange Sweet Potato,60
310043120081,2010-11,Southern,Salt,20
310043120081,2010-11,Southern,Sugar,165
310043120081,2010-11,Southern,Tanaposi Rape,40
310043120081,2010-11,Southern,Tomato,70
310043120081,2010-11,Southern,Traditional Beer (Masase),300
310043120081,2010-11,Southern,White Sweet Potato,90
310043120086,2010-11,Southern,Cabbage,30
310043120086,2010-11,Southern,Maize Ufa Refined (Fine Fl,300
310043120086,2010-11,Southern,Salt,30
310043120086,2010-11,Southern,Tomato,40
310043120086,2010-11,Southern,White Sweet Potato,100
310043120104,2010-11,Southern,Banana,50
310043120104,2010-11,Southern,Cooking Oil,50
310043120104,2010-11,Southern,Dried Fish,150
310043120104,2010-11,Southern,Eggs,180
310043120104,2010-11,Southern,Goat,480
310043120104,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,500
310043120104,2010-11,Southern,Onion,20
310043120104,2010-11,Southern,Pork,500
310043120104,2010-11,Southern,Rice,300
310043120104,2010-11,Southern,Salt,40
310043120104,2010-11,Southern,Sugar,160
310043120104,2010-11,Southern,Tanaposi Rape,20
310043120104,2010-11,Southern,Tomato,30
310043120109,2010-11,Southern,Cooking Oil,140
310043120109,2010-11,Southern,Goat,200
310043120109,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,450
310043120109,2010-11,Southern,Salt,20
310043120109,2010-11,Southern,Sugar,170
310043120109,2010-11,Southern,Tanaposi Rape,50
310043120109,2010-11,Southern,Tomato,200
310043120121,2010-11,Southern,Cassava Tubers,60
310043120121,2010-11,Southern,Cooking Oil,60
310043120121,2010-11,Southern,Dried Fish,200
310043120121,2010-11,Southern,Goat,400
310043120121,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,300
310043120121,2010-11,Southern,Pigeon Pea (Nandolo),100
310043120121,2010-11,Southern,Salt,30
310043120121,2010-11,Southern,Sugar,80
310043120121,2010-11,Southern,Sugar Cane,40
310043120121,2010-11,Southern,Tanaposi Rape,20
310043120121,2010-11,Southern,Tomato,60
310043120121,2010-11,Southern,White Sweet Potato,100
310065560120,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,200
310065560120,2010-11,Southern,Salt,30
310065560120,2010-11,Southern,"Yeast, Baking Powder, Bica",10
310065560154,2010-11,Southern,Groundnut Flour,15
310065560154,2010-11,Southern,Maize Ufa Refined (Fine Fl,300
310065560154,2010-11,Southern,Salt,20
310065560154,2010-11,Southern,"Yeast, Baking Powder, Bica",10
310065560157,2010-11,Southern,"Bean, White",140
310065560157,2010-11,Southern,"Buns, Scones",100
310065560157,2010-11,Southern,Cowpea (Khobwe),700
310065560157,2010-11,Southern,Dried Fish,200
310065560157,2010-11,Southern,Goat,250
310065560157,2010-11,Southern,Groundnut Flour,30
310065560157,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,600
310065560157,2010-11,Southern,Okra/Therere,20
310065560157,2010-11,Southern,Pigeon Pea (Nandolo),70
310065560157,2010-11,Southern,Salt,15
310065560157,2010-11,Southern,Tanaposi Rape,20
310065560166,2010-11,Southern,Bread,190
310065560166,2010-11,Southern,"Buns, Scones",60
310065560166,2010-11,Southern,Cooking Oil,100
310065560166,2010-11,Southern,Dried Fish,100
310065560166,2010-11,Southern,Goat,600
310065560166,2010-11,Southern,Salt,20
310065560166,2010-11,Southern,Sugar,80
310065560166,2010-11,Southern,Sugar Cane,40
310065560166,2010-11,Southern,Tanaposi Rape,30
310065560166,2010-11,Southern,Tea,25
310065560166,2010-11,Southern,Tomato,40
310065560168,2010-11,Southern,Banana,60
310065560168,2010-11,Southern,Cassava Tubers,200
310065560168,2010-11,Southern,Cooking Oil,60
310065560168,2010-11,Southern,Dried Fish,150
310065560168,2010-11,Southern,Eggs,250
310065560168,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,500
310065560168,2010-11,Southern,Maize Ufa Refined (Fine Fl,500
310065560168,2010-11,Southern,Nkwani,20
310065560168,2010-11,Southern,Onion,20
310065560168,2010-11,Southern,Pigeon Pea (Nandolo),50
310065560168,2010-11,Southern,Salt,20
310065560168,2010-11,Southern,Sugar,150
310065560168,2010-11,Southern,Tomato,30
310065560199,2010-11,Southern,Salt,20
310065560216,2010-11,Southern,Salt,20
310065560246,2010-11,Southern,Biscuits,5
310065560246,2010-11,Southern,"Buns, Scones",60
310065560246,2010-11,Southern,Cowpea (Khobwe),60
310065560246,2010-11,Southern,Goat,200
310065560246,2010-11,Southern,Maize Ufa Mgaiwa (Normal F,500
310065560246,2010-11,Southern,Salt,10
310065560261,2010-11,Southern,Banana,50
