i,t,m,boys,women,girls,men,M 00-03,F 00-03,M 04-08,F 04-08,M 09-13,F 09-13,M 14-18,F 14-18,M 19-30,F 19-30,M 31-50,F 31-50,M 51+,F 51+,log HSize
308026460309,2019-20,Southern,1,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1.609437912
308026460311,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471806
308026460325,2019-20,Southern,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
308026470104,2019-20,Southern,1,1,4,1,0,0,0,1,0,3,1,0,0,0,1,1,0,0,1.945910149
308026470115,2019-20,Southern,2,2,3,0,0,2,0,1,1,0,1,0,0,1,0,0,0,1,1.945910149
308026470121,2019-20,Southern,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
308026470122,2019-20,Southern,2,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1.386294361
308026470157,2019-20,Southern,2,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1.609437912
308026470163,2019-20,Southern,2,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1.609437912
308026470189,2019-20,Southern,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.386294361
308026470206,2019-20,Southern,0,2,4,1,0,0,0,0,0,2,0,3,0,0,0,0,1,1,1.945910149
308026470230,2019-20,Southern,1,1,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1.609437912
308026470285,2019-20,Southern,1,1,2,2,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1.791759469
308026470290,2019-20,Southern,2,1,2,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1.791759469
308026470316,2019-20,Southern,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.098612289
308026470339,2019-20,Southern,2,1,2,2,0,0,0,1,0,1,2,0,1,0,0,1,1,0,1.945910149
308026470403,2019-20,Southern,5,2,1,1,1,1,1,0,3,0,0,0,0,1,1,1,0,0,2.197224577
308026470404,2019-20,Southern,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1.386294361
308026470418,2019-20,Southern,1,3,3,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,2.079441542
308026480008,2019-20,Southern,0,1,2,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1.609437912
308026480019,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308026480041,2019-20,Southern,2,1,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,1.609437912
308026480044,2019-20,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308026480086,2019-20,Southern,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1.386294361
308026480102,2019-20,Southern,3,1,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1.609437912
308026480155,2019-20,Southern,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308026480180,2019-20,Southern,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
308026480183,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
308026480193,2019-20,Southern,1,1,3,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1.791759469
308026480215,2019-20,Southern,2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1.609437912
308026480219,2019-20,Southern,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
308026480230,2019-20,Southern,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308026480231,2019-20,Southern,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308026480246,2019-20,Southern,2,1,1,2,0,0,0,0,2,0,0,1,1,0,1,1,0,0,1.791759469
308026480304,2019-20,Southern,2,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1.609437912
308036490003,2019-20,Southern,2,1,1,3,1,0,0,1,0,0,2,0,1,0,1,1,0,0,1.945910149
308036490004,2019-20,Southern,2,3,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,2,1.945910149
308036490058,2019-20,Southern,1,1,4,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,1.791759469
308036490083,2019-20,Southern,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471806
308036490094,2019-20,Southern,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1.098612289
308036490115,2019-20,Southern,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
308036490118,2019-20,Southern,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.098612289
308036490124,2019-20,Southern,1,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1.386294361
308036490149,2019-20,Southern,4,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,1.791759469
308036490158,2019-20,Southern,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.098612289
308036490212,2019-20,Southern,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.098612289
308036490233,2019-20,Southern,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.098612289
308036490243,2019-20,Southern,4,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1.609437912
308036490266,2019-20,Southern,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.386294361
308036490315,2019-20,Southern,2,1,2,1,0,1,0,0,2,1,0,0,0,0,1,1,0,0,1.791759469
308036490321,2019-20,Southern,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
308036500022,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308036500040,2019-20,Southern,2,2,0,2,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1.791759469
308036500047,2019-20,Southern,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1.098612289
308036500054,2019-20,Southern,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1.098612289
308036500092,2019-20,Southern,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308036500159,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308036500162,2019-20,Southern,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1.386294361
308036500164,2019-20,Southern,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289
308036500185,2019-20,Southern,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1.609437912
308036500327,2019-20,Southern,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.386294361
308036500365,2019-20,Southern,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289
308036500376,2019-20,Southern,2,2,0,3,0,0,1,0,0,0,1,0,2,1,0,1,1,0,1.945910149
308036500383,2019-20,Southern,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
308036500401,2019-20,Southern,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.386294361
308036500513,2019-20,Southern,1,1,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.386294361
308036500537,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806
308036510008,2019-20,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308036510022,2019-20,Southern,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.098612289
308036510036,2019-20,Southern,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.386294361
308036510050,2019-20,Southern,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308036510064,2019-20,Southern,1,2,2,1,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1.791759469
308036510079,2019-20,Southern,2,1,1,2,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1.791759469
308036510093,2019-20,Southern,0,1,2,2,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1.609437912
308036510107,2019-20,Southern,2,3,2,2,0,2,0,0,1,0,1,1,1,0,0,1,1,1,2.197224577
308036510121,2019-20,Southern,1,1,3,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1.791759469
308036510135,2019-20,Southern,1,1,2,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,1.791759469
308036510149,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308036510163,2019-20,Southern,0,1,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1.386294361
308036510177,2019-20,Southern,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.098612289
308036510194,2019-20,Southern,1,1,2,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.609437912
308036510208,2019-20,Southern,1,3,2,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1.791759469
308036510222,2019-20,Southern,2,2,2,2,0,0,0,1,0,1,2,0,1,0,0,1,1,1,2.079441542
308046520001,2019-20,Southern,2,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1.386294361
308046520016,2019-20,Southern,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
308046520025,2019-20,Southern,0,1,3,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1.609437912
308046520044,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
308046520072,2019-20,Southern,3,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1.791759469
308046520100,2019-20,Southern,1,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1.386294361
308046520134,2019-20,Southern,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.098612289
308046520140,2019-20,Southern,5,1,0,2,1,0,1,0,2,0,2,0,0,0,1,1,0,0,2.079441542
308046520142,2019-20,Southern,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.098612289
308046520156,2019-20,Southern,1,1,2,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1.609437912
308046520160,2019-20,Southern,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.098612289
308046520163,2019-20,Southern,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6931471806
308046520266,2019-20,Southern,2,1,1,1,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1.609437912
308046520289,2019-20,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308046520318,2019-20,Southern,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.098612289
308046520322,2019-20,Southern,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308046530008,2019-20,Southern,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.098612289
308046530022,2019-20,Southern,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471806
308046530036,2019-20,Southern,4,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1.791759469
308046530050,2019-20,Southern,3,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1.386294361
308046530078,2019-20,Southern,0,2,2,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1.609437912
308046530106,2019-20,Southern,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6931471806
308046530134,2019-20,Southern,1,2,3,3,0,1,0,1,1,0,1,1,1,1,1,0,0,1,2.197224577
308046530148,2019-20,Southern,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1.386294361
308046530177,2019-20,Southern,5,1,0,2,1,0,1,0,3,0,1,0,0,0,1,1,0,0,2.079441542
308046530191,2019-20,Southern,3,2,6,1,1,0,0,3,1,2,1,1,0,1,0,1,1,0,2.48490665
308046530205,2019-20,Southern,2,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1.609437912
308046530220,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308046530234,2019-20,Southern,3,1,2,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1.945910149
308046530248,2019-20,Southern,1,3,3,1,0,0,0,2,1,1,0,1,0,1,1,1,0,0,2.079441542
308046530262,2019-20,Southern,2,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1.609437912
308046530290,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
308056540007,2019-20,Southern,0,1,1,3,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1.609437912
308056540025,2019-20,Southern,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471806
308056540026,2019-20,Southern,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289
308056540041,2019-20,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308056540043,2019-20,Southern,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
308056540047,2019-20,Southern,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.098612289
308056540055,2019-20,Southern,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471806
308056540068,2019-20,Southern,3,1,1,1,0,1,1,0,2,0,0,1,0,0,1,0,0,0,1.791759469
308056540069,2019-20,Southern,4,1,3,1,1,0,2,1,1,1,0,1,0,0,1,1,0,0,2.197224577
308056540071,2019-20,Southern,1,1,2,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1.609437912
308056540083,2019-20,Southern,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308056540095,2019-20,Southern,5,1,1,1,2,0,1,1,2,0,0,0,0,0,1,1,0,0,2.079441542
308056540098,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
308056540120,2019-20,Southern,1,1,2,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1.609437912
308056540126,2019-20,Southern,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
308056540133,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
308056550005,2019-20,Southern,2,1,4,1,0,1,0,0,1,1,1,2,0,0,1,1,0,0,2.079441542
308056550015,2019-20,Southern,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6931471806
308056550024,2019-20,Southern,1,2,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1.609437912
308056550033,2019-20,Southern,2,1,2,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1.609437912
308056550043,2019-20,Southern,0,1,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1.386294361
308056550053,2019-20,Southern,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.098612289
308056550062,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
308056550071,2019-20,Southern,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308056550080,2019-20,Southern,3,2,1,1,0,0,1,1,2,0,0,0,0,1,1,1,0,0,1.945910149
308056550098,2019-20,Southern,3,1,1,2,0,0,0,0,3,0,0,1,0,0,1,1,1,0,1.945910149
308056550107,2019-20,Southern,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308056550116,2019-20,Southern,1,3,1,1,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1.791759469
308056550125,2019-20,Southern,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6931471806
308056550143,2019-20,Southern,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471806
308056550152,2019-20,Southern,3,2,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1.945910149
308056550161,2019-20,Southern,0,1,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1.386294361
308056560050,2019-20,Southern,1,1,2,2,1,0,0,0,0,1,0,1,2,0,0,1,0,0,1.791759469
308056560056,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
308056560057,2019-20,Southern,0,1,2,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1.386294361
308056560064,2019-20,Southern,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1.386294361
308056560071,2019-20,Southern,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.386294361
308056560122,2019-20,Southern,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6931471806
308056560123,2019-20,Southern,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1.386294361
308056560161,2019-20,Southern,3,1,3,2,0,0,0,1,1,1,2,1,1,0,0,1,1,0,2.197224577
308056560163,2019-20,Southern,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6931471806
308056560213,2019-20,Southern,1,1,3,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1.791759469
308056560229,2019-20,Southern,4,1,1,1,0,1,0,0,2,0,2,0,0,0,1,1,0,0,1.945910149
308056560246,2019-20,Southern,3,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1.609437912
308056560285,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308056560302,2019-20,Southern,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6931471806
308056560304,2019-20,Southern,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361
308056560333,2019-20,Southern,0,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1.609437912
308056570015,2019-20,Southern,5,3,3,1,1,0,1,0,2,2,2,1,0,2,0,1,0,0,2.48490665
308056570016,2019-20,Southern,2,1,3,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1.791759469
308056570066,2019-20,Southern,3,2,3,0,1,0,1,1,0,2,1,0,0,1,0,1,0,0,2.079441542
308056570081,2019-20,Southern,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1.386294361
308056570092,2019-20,Southern,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1.386294361
308056570105,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308056570107,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806
308056570110,2019-20,Southern,1,1,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1.386294361
308056570117,2019-20,Southern,1,1,3,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1.609437912
308056570128,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308056570130,2019-20,Southern,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.098612289
308056570139,2019-20,Southern,2,1,2,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1.609437912
308056570155,2019-20,Southern,3,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1.609437912
308056570198,2019-20,Southern,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.098612289
308056570199,2019-20,Southern,2,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1.609437912
308056570220,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
308056580008,2019-20,Southern,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806
308056580017,2019-20,Southern,3,1,2,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1.791759469
308056580019,2019-20,Southern,1,1,3,2,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1.945910149
308056580033,2019-20,Southern,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1.386294361
308056580038,2019-20,Southern,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.098612289
308056580056,2019-20,Southern,2,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1.609437912
308056580081,2019-20,Southern,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1.386294361
308056580084,2019-20,Southern,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1.386294361
308056580139,2019-20,Southern,1,2,1,2,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1.791759469
308056580155,2019-20,Southern,3,2,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1.945910149
308056580160,2019-20,Southern,3,1,3,0,0,0,0,1,2,0,1,2,0,0,0,1,0,0,1.945910149
308056580172,2019-20,Southern,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.098612289
308056580189,2019-20,Southern,1,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1.609437912
308056580215,2019-20,Southern,4,1,1,2,0,0,1,1,1,0,2,0,1,0,1,1,0,0,2.079441542
308056580221,2019-20,Southern,1,1,3,1,0,0,1,0,0,1,0,2,0,0,1,1,0,0,1.791759469
308056580266,2019-20,Southern,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308066590005,2019-20,Southern,1,1,3,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1.791759469
308066590017,2019-20,Southern,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361
308066590029,2019-20,Southern,3,2,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1.791759469
308066590039,2019-20,Southern,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471806
308066590049,2019-20,Southern,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289
308066590059,2019-20,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308066590069,2019-20,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308066590080,2019-20,Southern,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471806
308066590090,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806
308066590110,2019-20,Southern,3,1,2,1,0,0,2,0,1,0,0,2,0,0,1,1,0,0,1.945910149
308066590120,2019-20,Southern,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1.609437912
308066590130,2019-20,Southern,3,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1.609437912
308066590140,2019-20,Southern,1,1,2,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1.609437912
308066590152,2019-20,Southern,0,1,3,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1.609437912
308066590163,2019-20,Southern,2,1,0,2,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1.609437912
308066590174,2019-20,Southern,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
308066600006,2019-20,Southern,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.098612289
308066600016,2019-20,Southern,0,2,1,2,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1.609437912
308066600022,2019-20,Southern,1,1,3,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1.791759469
308066600031,2019-20,Southern,1,1,3,1,0,1,0,0,0,2,1,0,0,0,0,1,1,0,1.791759469
308066600046,2019-20,Southern,2,1,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1.609437912
308066600065,2019-20,Southern,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361
308066600107,2019-20,Southern,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
308066600111,2019-20,Southern,3,1,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1.609437912
308066600134,2019-20,Southern,4,1,1,2,0,0,2,1,0,0,2,0,1,0,0,1,1,0,2.079441542
308066600167,2019-20,Southern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308066600204,2019-20,Southern,2,1,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1.609437912
308066600255,2019-20,Southern,1,1,1,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1.609437912
308066600268,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308066600276,2019-20,Southern,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1.386294361
308066600284,2019-20,Southern,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471806
308066600354,2019-20,Southern,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.098612289
308066610030,2019-20,Southern,2,1,1,2,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1.791759469
308066610037,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
308066610041,2019-20,Southern,3,1,1,1,0,0,0,0,1,1,2,0,0,0,0,1,1,0,1.791759469
308066610042,2019-20,Southern,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1.386294361
308066610057,2019-20,Southern,0,1,3,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1.609437912
308066610062,2019-20,Southern,2,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1.386294361
308066610065,2019-20,Southern,2,2,2,1,1,0,1,0,0,2,0,0,0,1,1,0,0,1,1.945910149
308066610102,2019-20,Southern,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
308066610111,2019-20,Southern,1,2,2,3,0,0,0,1,1,0,0,2,2,0,0,0,1,1,2.079441542
308066610122,2019-20,Southern,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.098612289
308066610160,2019-20,Southern,0,1,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.386294361
308066610173,2019-20,Southern,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1.386294361
308066610178,2019-20,Southern,2,1,4,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,1.945910149
308066610197,2019-20,Southern,2,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1.609437912
308066610207,2019-20,Southern,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1.609437912
308066610208,2019-20,Southern,0,1,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1.386294361
308066620005,2019-20,Southern,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
308066620006,2019-20,Southern,2,3,1,3,0,0,1,1,0,0,1,0,2,2,0,0,1,1,2.197224577
308066620041,2019-20,Southern,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
308066620056,2019-20,Southern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308066620057,2019-20,Southern,0,1,4,1,0,1,0,2,0,1,0,0,0,1,1,0,0,0,1.791759469
