i,t,m,j,Expenditure
101034140031,2010-11,North,Squash (sobo drink concentrate),520
101034140031,2010-11,North,Sugar,760
101034140031,2010-11,North,Tanaposi/rape,500
101034140031,2010-11,North,Tomato,500
101034140031,2010-11,North,"Yeast, baking powder, bicarbonate of soda",30
101034140042,2010-11,North,"Bean, white",50
101034140042,2010-11,North,Cooking oil,150
101034140042,2010-11,North,Onion,20
101034140042,2010-11,North,Salt,30
101034140042,2010-11,North,Sugar,150
101034140042,2010-11,North,"Yeast, baking powder, bicarbonate of soda",50
101034140047,2010-11,North,Banana,20
101034140047,2010-11,North,Dried fish,100
101034140047,2010-11,North,Groundnut,150
101034140047,2010-11,North,Onion,100
101034140047,2010-11,North,Salt,20
101034140047,2010-11,North,Tanaposi/rape,80
101034140047,2010-11,North,Tomato,100
101034140053,2010-11,North,Cooking oil,80
101034140053,2010-11,North,Dried fish,200
101034140053,2010-11,North,"Mandazi, doughnut (vendor)",40
101034140053,2010-11,North,Salt,10
101034140053,2010-11,North,Tanaposi/rape,90
101034140064,2010-11,North,"Bean, white",140
101034140064,2010-11,North,Salt,20
101034140064,2010-11,North,"Small animal  rabbit, mice, etc.",350
101034140064,2010-11,North,Tanaposi/rape,80
101034140064,2010-11,North,Tomato,50
101034140069,2010-11,North,Salt,10
101034140069,2010-11,North,Tanaposi/rape,50
101034140075,2010-11,North,Bread,200
101034140075,2010-11,North,"Buns, scones",100
101034140075,2010-11,North,Chinese cabbage,20
101034140075,2010-11,North,"Cocoa, millo",270
101034140075,2010-11,North,Cooking oil,300
101034140075,2010-11,North,Dried fish,100
101034140075,2010-11,North,Eggs,240
101034140075,2010-11,North,"Mandazi, doughnut (vendor)",50
101034140075,2010-11,North,Nkhwani,40
101034140075,2010-11,North,Rice,100
101034140075,2010-11,North,Salt,20
101034140075,2010-11,North,Sugar,190
101034140075,2010-11,North,Tanaposi/rape,90
101034140075,2010-11,North,Tomato,150
101034140086,2010-11,North,"Bean, brown",100
101034140086,2010-11,North,Cabbage,50
101034140086,2010-11,North,Chambiko - soured milk,300
101034140086,2010-11,North,Cooking oil,150
101034140086,2010-11,North,Cowpea (khobwe),80
101034140086,2010-11,North,Eggs,100
101034140086,2010-11,North,"Mandazi, doughnut (vendor)",200
101034140086,2010-11,North,Onion,50
101034140086,2010-11,North,Rice,300
101034140086,2010-11,North,Salt,20
101034140086,2010-11,North,Sugar,150
101034140086,2010-11,North,Tanaposi/rape,20
101034140086,2010-11,North,Tomato,100
101034140091,2010-11,North,"Bean, brown",100
101034140091,2010-11,North,Cooking oil,150
101034140091,2010-11,North,Cowpea (khobwe),300
101034140091,2010-11,North,Dried fish,300
101034140091,2010-11,North,Goat,300
101034140091,2010-11,North,"Mandazi, doughnut (vendor)",100
101034140091,2010-11,North,Onion,40
101034140091,2010-11,North,Rice,200
101034140091,2010-11,North,Salt,25
101034140091,2010-11,North,Sugar,170
101034140091,2010-11,North,Tanaposi/rape,40
101034140091,2010-11,North,Tea,20
101034140091,2010-11,North,Tomato,100
101034140091,2010-11,North,White sweet potato,100
101034140097,2010-11,North,Cooking oil,40
101034140097,2010-11,North,Dried fish,100
101034140097,2010-11,North,"Mandazi, doughnut (vendor)",30
101034140097,2010-11,North,Salt,20
101034140097,2010-11,North,Tanaposi/rape,150
101034140097,2010-11,North,Tomato,20
101034140108,2010-11,North,Banana,60
101034140108,2010-11,North,Cassava flour,200
101034140108,2010-11,North,Cooking oil,200
101034140108,2010-11,North,Cowpea (khobwe),200
101034140108,2010-11,North,Dried fish,100
101034140108,2010-11,North,Fruit juice,100
101034140108,2010-11,North,Groundnut,200
101034140108,2010-11,North,"Mandazi, doughnut (vendor)",20
101034140108,2010-11,North,Rice,300
101034140108,2010-11,North,Salt,25
101034140108,2010-11,North,Sugar,190
101034140108,2010-11,North,Tanaposi/rape,30
101034140108,2010-11,North,Tomato,200
101034140108,2010-11,North,White sweet potato,50
101034140114,2010-11,North,"Bean, white",200
101034140114,2010-11,North,"Buns, scones",50
101034140114,2010-11,North,Cooking oil,130
101034140114,2010-11,North,Dried fish,200
101034140114,2010-11,North,"Mandazi, doughnut (vendor)",30
101034140114,2010-11,North,Onion,50
101034140114,2010-11,North,Other cultivated green leafy vegetables,50
101034140114,2010-11,North,"Other poultry - guinea fowl, doves, etc.",300
101034140114,2010-11,North,Salt,60
101034140114,2010-11,North,Sugar,100
101041500004,2010-11,North,Banana,20
101041500004,2010-11,North,Cowpea (khobwe),100
101041500004,2010-11,North,Other cultivated green leafy vegetables,50
101041500004,2010-11,North,Salt,50
101041500006,2010-11,North,Banana,50
101041500006,2010-11,North,"Bean, brown",75
101041500006,2010-11,North,Chinese cabbage,50
101041500006,2010-11,North,Cooking oil,60
101041500006,2010-11,North,Eggs,150
101041500006,2010-11,North,Salt,20
101041500006,2010-11,North,Sugar,170
101041500006,2010-11,North,Tea,15
101041500006,2010-11,North,Tomato,50
101041500006,2010-11,North,White sweet potato,100
101041500012,2010-11,North,Banana,50
101041500012,2010-11,North,"Bean, white",100
101041500012,2010-11,North,"Buns, scones",100
101041500012,2010-11,North,Cooking oil,180
101041500012,2010-11,North,Salt,25
101041500012,2010-11,North,Sugar,180
101041500012,2010-11,North,Sugar cane,20
101041500012,2010-11,North,Tanaposi/rape,20
101041500012,2010-11,North,Tea,20
101041500012,2010-11,North,Tomato,100
101041500012,2010-11,North,White sweet potato,100
101041500013,2010-11,North,Cooking oil,200
101041500013,2010-11,North,Cowpea (khobwe),250
101041500013,2010-11,North,Salt,20
101041500013,2010-11,North,Tomato,150
101041500013,2010-11,North,White sweet potato,200
101041500015,2010-11,North,Banana,12
101041500015,2010-11,North,"Bean, brown",50
101041500015,2010-11,North,Salt,20
101041500015,2010-11,North,Tanaposi/rape,40
101041500015,2010-11,North,White sweet potato,100
101041500023,2010-11,North,Chambiko - soured milk,75
101041500023,2010-11,North,Salt,50
101041500027,2010-11,North,Macademia nuts,160
101041500027,2010-11,North,Salt,25
101041500045,2010-11,North,Salt,20
101041500045,2010-11,North,White sweet potato,150
101041500048,2010-11,North,"Bean, brown",50
101041500048,2010-11,North,"Buns, scones",150
101041500048,2010-11,North,"Mandazi, doughnut (vendor)",120
101041500048,2010-11,North,Mutton,350
101041500048,2010-11,North,Orange sweet potato,100
101041500048,2010-11,North,Salt,30
101041500048,2010-11,North,Tomato,50
101041500053,2010-11,North,"Bean, brown",100
101041500053,2010-11,North,Chinese cabbage,120
101041500053,2010-11,North,Salt,20
101041500053,2010-11,North,Sugar,160
101041500054,2010-11,North,"Bean, brown",60
101041500054,2010-11,North,"Buns, scones",100
101041500054,2010-11,North,Cassava tubers,100
101041500054,2010-11,North,Salt,50
101041500054,2010-11,North,Sugar,160
101041500054,2010-11,North,White sweet potato,100
101041500057,2010-11,North,"Bean, brown",200
101041500057,2010-11,North,"Mandazi, doughnut (vendor)",60
101041500057,2010-11,North,Other cultivated green leafy vegetables,50
101041500057,2010-11,North,Salt,50
101041500057,2010-11,North,White sweet potato,100
101041500063,2010-11,North,Pigeonpea (nandolo),100
101041500063,2010-11,North,Salt,50
101041500067,2010-11,North,"Bean, brown",50
101041500076,2010-11,North,Banana,50
101041500076,2010-11,North,"Buns, scones",20
101041500076,2010-11,North,Coffee,10
101041500076,2010-11,North,Cooking oil,50
101041500076,2010-11,North,Dried fish,100
101041500076,2010-11,North,Salt,25
101041500076,2010-11,North,Sugar,170
101041500076,2010-11,North,Tanaposi/rape,40
101041500076,2010-11,North,Tomato,100
101041500079,2010-11,North,"Bean, brown",100
101041500079,2010-11,North,Salt,30
101041500079,2010-11,North,Tanaposi/rape,50
101041500079,2010-11,North,Tomato,70
102016880002,2010-11,North,Banana,100
102016880002,2010-11,North,Beef,1200
102016880002,2010-11,North,Cooking oil,450
102016880002,2010-11,North,Dried fish,200
102016880002,2010-11,North,Fresh milk,280
102016880002,2010-11,North,Onion,100
102016880002,2010-11,North,Salt,40
102016880002,2010-11,North,Sugar,154
102016880002,2010-11,North,Tanaposi/rape,200
102016880002,2010-11,North,Tea,40
102016880002,2010-11,North,Tomato,350
102016880010,2010-11,North,"Bean, brown",150
102016880010,2010-11,North,Cooking oil,350
102016880010,2010-11,North,Dried fish,100
102016880010,2010-11,North,Onion,50
102016880010,2010-11,North,Salt,20
102016880010,2010-11,North,Sugar,340
102016880010,2010-11,North,Tanaposi/rape,200
102016880010,2010-11,North,Tea,20
102016880010,2010-11,North,Tomato,150
102016880010,2010-11,North,"Yeast, baking powder, bicarbonate of soda",20
102016880018,2010-11,North,Cooking oil,40
102016880018,2010-11,North,Dried fish,250
102016880018,2010-11,North,Salt,20
102016880018,2010-11,North,Tanaposi/rape,20
102016880018,2010-11,North,Tomato,40
102016880033,2010-11,North,"Bean, brown",300
102016880033,2010-11,North,Dried fish,100
102016880033,2010-11,North,Maize ufa refined (fine flour),450
102016880033,2010-11,North,"Mandazi, doughnut (vendor)",100
102016880033,2010-11,North,Onion,50
102016880033,2010-11,North,Salt,20
102016880033,2010-11,North,Sugar,170
102016880033,2010-11,North,Tanaposi/rape,40
102016880033,2010-11,North,Tea,20
102016880033,2010-11,North,Tomato,60
102016880041,2010-11,North,Beef,400
102016880041,2010-11,North,Cooking oil,20
102016880041,2010-11,North,Cowpea (khobwe),100
102016880041,2010-11,North,Dried fish,50
102016880041,2010-11,North,Groundnut,30
102016880041,2010-11,North,Nkhwani,20
102016880041,2010-11,North,Onion,20
102016880041,2010-11,North,Salt,30
102016880041,2010-11,North,Sugar,50
102016880041,2010-11,North,Tanaposi/rape,30
102016880041,2010-11,North,Tea,20
102016880041,2010-11,North,Tomato,30
102016880049,2010-11,North,Cooking oil,40
102016880049,2010-11,North,Dried fish,200
102016880049,2010-11,North,Salt,30
102016880049,2010-11,North,Sugar,40
102016880049,2010-11,North,Tanaposi/rape,20
102016880049,2010-11,North,Tomato,40
102016880049,2010-11,North,White sweet potato,80
102016880064,2010-11,North,Cowpea (khobwe),120
102016880064,2010-11,North,Fresh fish,100
102016880064,2010-11,North,Salt,20
102016880064,2010-11,North,Tanaposi/rape,100
102016880064,2010-11,North,Tomato,50
102016880064,2010-11,North,Traditional beer (masese),200
102016880064,2010-11,North,White sweet potato,200
102016880072,2010-11,North,Cooking oil,175
102016880072,2010-11,North,Dried fish,200
102016880072,2010-11,North,Eggs,105
102016880072,2010-11,North,Fresh milk,60
102016880072,2010-11,North,Onion,40
102016880072,2010-11,North,Salt,25
102016880072,2010-11,North,Sugar,150
102016880072,2010-11,North,Tanaposi/rape,60
102016880072,2010-11,North,Tea,25
102016880072,2010-11,North,Tomato,60
102016880072,2010-11,North,White sweet potato,150
102016880080,2010-11,North,Banana,40
102016880080,2010-11,North,"Bean, brown",100
102016880080,2010-11,North,"Buns, scones",50
102016880080,2010-11,North,Chambiko - soured milk,100
102016880080,2010-11,North,Chinese cabbage,50
102016880080,2010-11,North,Cooking oil,100
102016880080,2010-11,North,Eggs,90
102016880080,2010-11,North,Meal eaten at restaurant,100
102016880080,2010-11,North,Nkhwani,30
102016880080,2010-11,North,Salt,30
102016880080,2010-11,North,Smoked fish,100
102016880080,2010-11,North,"Soft drinks (coca-cola, fanta, sprite, etc.)",60
102016880080,2010-11,North,Sugar,170
102016880080,2010-11,North,Tomato,100
102016880095,2010-11,North,"Bean, white",100
102016880095,2010-11,North,"Buns, scones",100
102016880095,2010-11,North,Chinese cabbage,150
102016880095,2010-11,North,Cooking oil,40
102016880095,2010-11,North,Onion,20
102016880095,2010-11,North,Salt,50
102016880095,2010-11,North,Smoked fish,100
102016880095,2010-11,North,Sugar,100
102016880095,2010-11,North,Tomato,50
102016880095,2010-11,North,Wine or commercial liquor,50
102016880103,2010-11,North,"Bean, brown",100
102016880103,2010-11,North,"Buns, scones",100
102016880103,2010-11,North,Chinese cabbage,50
102016880103,2010-11,North,Fresh fish,200
102016880103,2010-11,North,Salt,50
102016880103,2010-11,North,Tomato,200
102016880111,2010-11,North,Beef,800
102016880111,2010-11,North,"Buns, scones",250
102016880111,2010-11,North,Chambiko - soured milk,1250
102016880111,2010-11,North,Cooking oil,210
102016880111,2010-11,North,Dried fish,300
102016880111,2010-11,North,Fresh milk,110
102016880111,2010-11,North,Maize ufa mgaiwa (normal flour),650
102016880111,2010-11,North,Salt,60
102016880111,2010-11,North,Squash (sobo drink concentrate),120
102016880111,2010-11,North,Sugar,340
102016880111,2010-11,North,Tea,40
102016880111,2010-11,North,"Yeast, baking powder, bicarbonate of soda",30
102016880126,2010-11,North,Banana,50
102016880126,2010-11,North,"Bean, white",200
102016880126,2010-11,North,Cabbage,300
102016880126,2010-11,North,Chinese cabbage,20
102016880126,2010-11,North,Cooking oil,150
102016880126,2010-11,North,Fresh fish,120
102016880126,2010-11,North,Onion,40
102016880126,2010-11,North,Salt,50
102016880126,2010-11,North,Sugar,90
102016880126,2010-11,North,Tomato,60
102016880134,2010-11,North,Banana,200
102016880134,2010-11,North,"Bean, white",200
102016880134,2010-11,North,Beef,400
102016880134,2010-11,North,Cabbage,50
102016880134,2010-11,North,Cooking oil,150
102016880134,2010-11,North,Dried fish,120
102016880134,2010-11,North,Eggs,240
102016880134,2010-11,North,Fresh fish,300
102016880134,2010-11,North,Fresh milk,350
102016880134,2010-11,North,Nkhwani,40
102016880134,2010-11,North,Onion,60
102016880134,2010-11,North,Salt,50
102016880134,2010-11,North,"Soft drinks (coca-cola, fanta, sprite, etc.)",100
102016880134,2010-11,North,Sugar,300
102016880134,2010-11,North,Tea,20
102016880134,2010-11,North,Tomato,140
102016880134,2010-11,North,White sweet potato,300
102016880142,2010-11,North,"Bean, white",200
102016880142,2010-11,North,Beef,400
102016880142,2010-11,North,Bread,100
102016880142,2010-11,North,Chinese cabbage,40
102016880142,2010-11,North,Cooking oil,150
102016880142,2010-11,North,Eggs,210
102016880142,2010-11,North,Fresh milk,100
102016880142,2010-11,North,"Mandazi, doughnut (vendor)",40
102016880142,2010-11,North,Onion,40
102016880142,2010-11,North,Salt,50
102016880142,2010-11,North,Sugar,40
102016880142,2010-11,North,Tea,10
102016880142,2010-11,North,Tomato,40
102016880157,2010-11,North,Fresh fish,60
102016880157,2010-11,North,Fresh milk,50
102016880157,2010-11,North,"Mandazi, doughnut (vendor)",40
102016880157,2010-11,North,Salt,20
102016880157,2010-11,North,Sugar,40
102025140004,2010-11,North,"Bean, brown",120
102025140004,2010-11,North,Chips (vendor),120
102025140004,2010-11,North,Cooking oil,100
102025140004,2010-11,North,"Mandazi, doughnut (vendor)",30
102025140004,2010-11,North,Onion,50
102025140004,2010-11,North,Salt,20
102025140004,2010-11,North,Sugar,130
102025140004,2010-11,North,Tanaposi/rape,50
102025140004,2010-11,North,Tomato,30
102025140019,2010-11,North,"Bean, brown",200
102025140019,2010-11,North,"Bean, white",300
102025140019,2010-11,North,Bread,800
102025140019,2010-11,North,Cooking oil,100
102025140019,2010-11,North,Dried fish,200
102025140019,2010-11,North,Fresh fish,900
102025140019,2010-11,North,Maize ufa mgaiwa (normal flour),800
102025140019,2010-11,North,Maize ufa refined (fine flour),800
102025140019,2010-11,North,"Mandazi, doughnut (vendor)",200
102025140019,2010-11,North,Onion,100
102025140019,2010-11,North,Salt,100
102025140019,2010-11,North,"Soft drinks (coca-cola, fanta, sprite, etc.)",140
102025140019,2010-11,North,Sugar,200
102025140019,2010-11,North,Tea,50
102025140019,2010-11,North,Tomato,300
102025140060,2010-11,North,"Bean, brown",700
102025140060,2010-11,North,Beef,800
102025140060,2010-11,North,Onion,130
102025140060,2010-11,North,Salt,50
102025140060,2010-11,North,Sugar,150
102025140060,2010-11,North,Tea,25
